# op	level	name	count
free Func arch/x86/kernel/fpu/xstate.c:xstate_copyout 0
free Func arch/x86/kernel/hpet.c:hpet_mask_rtc_irq_bit 0
free Func arch/x86/kernel/hpet.c:hpet_rtc_dropped_irq 0
free Func arch/x86/kernel/hpet.c:hpet_rtc_interrupt 0
free Func arch/x86/kernel/hpet.c:hpet_rtc_timer_init 0
free Func arch/x86/kernel/hpet.c:hpet_set_alarm_time 0
free Func arch/x86/kernel/hpet.c:hpet_set_rtc_irq_bit 0
free Func arch/x86/kernel/hpet.c:is_hpet_enabled 0
free Func arch/x86/kernel/hw_breakpoint.c:flush_ptrace_hw_breakpoint 0
free Func arch/x86/kernel/hw_breakpoint.c:hw_breakpoint_exceptions_notify 0
free Func arch/x86/kernel/ioport.c:SyS_iopl 0
free Func arch/x86/kernel/ioport.c:sys_ioperm 0
free Func arch/x86/kernel/irq.c:arch_irq_stat 0
free Func arch/x86/kernel/irq.c:arch_irq_stat_cpu 0
free Func arch/x86/kernel/irq.c:arch_show_interrupts 0
free Func arch/x86/kernel/irq.c:do_IRQ 0
free Func arch/x86/kernel/irq_64.c:handle_irq 0
free Func arch/x86/kernel/jump_label.c:arch_jump_label_transform 0
free Func arch/x86/kernel/kprobes/core.c:kprobe_exceptions_notify 0
free Func arch/x86/kernel/ksysfs.c:boot_params_data_read 0
free Func arch/x86/kernel/ksysfs.c:version_show 0
free Func arch/x86/kernel/kvm.c:do_async_page_fault 0
free Func arch/x86/kernel/kvm.c:kvm_async_pf_task_wake 0
free Func arch/x86/kernel/kvm.c:kvm_guest_apic_eoi_write 0
free Func arch/x86/kernel/kvm.c:kvm_io_delay 0
free Func arch/x86/kernel/kvm.c:kvm_steal_clock 0
free Func arch/x86/kernel/kvmclock.c:kvm_check_and_clear_guest_paused 0
free Func arch/x86/kernel/ldt.c:destroy_context_ldt 0
free Func arch/x86/kernel/ldt.c:init_new_context_ldt 0
free Func arch/x86/kernel/nmi.c:local_touch_nmi 0
free Func arch/x86/kernel/paravirt.c:native_flush_tlb 0
free Func arch/x86/kernel/paravirt.c:native_flush_tlb_global 0
free Func arch/x86/kernel/process.c:__switch_to_xtra 0
free Func arch/x86/kernel/process.c:arch_align_stack 0
free Func arch/x86/kernel/process.c:arch_cpu_idle 0
free Func arch/x86/kernel/process.c:arch_cpu_idle_enter 0
free Func arch/x86/kernel/process.c:arch_dup_task_struct 0
free Func arch/x86/kernel/process.c:arch_randomize_brk 0
free Func arch/x86/kernel/process.c:default_idle 0
free Func arch/x86/kernel/process.c:exit_thread 56
free Func arch/x86/kernel/process.c:flush_thread 0
free Func arch/x86/kernel/process.c:get_wchan 0
free Func arch/x86/kernel/process_64.c:__show_regs 0
free Func arch/x86/kernel/process_64.c:__switch_to 0
free Func arch/x86/kernel/process_64.c:compat_start_thread 0
free Func arch/x86/kernel/process_64.c:copy_thread_tls 0
free Func arch/x86/kernel/process_64.c:do_arch_prctl 0
free Func arch/x86/kernel/process_64.c:release_thread 0
free Func arch/x86/kernel/process_64.c:set_personality_64bit 0
free Func arch/x86/kernel/process_64.c:set_personality_ia32 0
free Func arch/x86/kernel/process_64.c:start_thread 0
free Func arch/x86/kernel/process_64.c:start_thread_common 0
free Func arch/x86/kernel/process_64.c:sys_arch_prctl 0
free Func arch/x86/kernel/ptrace.c:arch_ptrace 0
free Func arch/x86/kernel/ptrace.c:genregs_get 0
free Func arch/x86/kernel/ptrace.c:getreg 0
free Func arch/x86/kernel/ptrace.c:ioperm_active 0
free Func arch/x86/kernel/ptrace.c:task_user_regset_view 0
free Func arch/x86/kernel/pvclock.c:pvclock_clocksource_read 0
free Func arch/x86/kernel/rtc.c:rtc_cmos_read 0
free Func arch/x86/kernel/rtc.c:rtc_cmos_write 0
free Func arch/x86/kernel/rtc.c:update_persistent_clock 0
free Func arch/x86/kernel/setup.c:arch_show_smap 0
free Func arch/x86/kernel/signal.c:do_signal 0
free Func arch/x86/kernel/signal.c:get_sigframe 0
free Func arch/x86/kernel/signal.c:restore_sigcontext 0
free Func arch/x86/kernel/signal.c:setup_sigcontext 0
free Func arch/x86/kernel/signal.c:sys_rt_sigreturn 0
free Func arch/x86/kernel/signal_compat.c:sigaction_compat_abi 0
free Func arch/x86/kernel/stacktrace.c:__save_stack_trace 0
free Func arch/x86/kernel/stacktrace.c:save_stack_address 0
free Func arch/x86/kernel/stacktrace.c:save_stack_trace_tsk 0
free Func arch/x86/kernel/step.c:convert_ip_to_linear 0
free Func arch/x86/kernel/step.c:user_disable_single_step 0
free Func arch/x86/kernel/sys_x86_64.c:SyS_mmap 0
free Func arch/x86/kernel/sys_x86_64.c:align_vdso_addr 0
free Func arch/x86/kernel/sys_x86_64.c:arch_get_unmapped_area 0
free Func arch/x86/kernel/sys_x86_64.c:arch_get_unmapped_area_topdown 0
free Func arch/x86/kernel/sys_x86_64.c:get_align_mask 0
free Func arch/x86/kernel/tls.c:SyS_set_thread_area 0
free Func arch/x86/kernel/tls.c:do_set_thread_area 0
free Func arch/x86/kernel/tls.c:set_tls_desc 0
free Func arch/x86/kernel/tls.c:tls_desc_okay 0
free Func arch/x86/kernel/traps.c:do_general_protection 0
free Func arch/x86/kernel/tsc_sync.c:tsc_verify_tsc_adjust 0
free Func arch/x86/kernel/unwind_frame.c:__unwind_start 0
free Func arch/x86/kernel/unwind_frame.c:unwind_get_return_address 0
free Func arch/x86/kernel/unwind_frame.c:unwind_next_frame 0
free Func arch/x86/kernel/unwind_frame.c:update_stack_state 0
free Func arch/x86/kernel/uprobes.c:arch_uprobe_exception_notify 0
free Func arch/x86/lib/csum-partial_64.c:csum_partial 0
free Func arch/x86/lib/csum-partial_64.c:do_csum 0
free Func arch/x86/lib/csum-wrappers_64.c:csum_ipv6_magic 0
free Func arch/x86/lib/csum-wrappers_64.c:csum_partial_copy_from_user 0
free Func arch/x86/lib/csum-wrappers_64.c:csum_partial_copy_nocheck 0
free Func arch/x86/lib/delay.c:__const_udelay 0
free Func arch/x86/lib/delay.c:delay_tsc 0
free Func arch/x86/lib/rwsem.S:call_rwsem_down_read_failed 0
free Func arch/x86/lib/rwsem.S:call_rwsem_down_write_failed 0
free Func arch/x86/lib/rwsem.S:call_rwsem_down_write_failed_killable 0
free Func arch/x86/lib/rwsem.S:call_rwsem_wake 0
free Func arch/x86/lib/usercopy.c:_copy_from_user 0
free Func arch/x86/lib/usercopy_64.c:__clear_user 0
free Func arch/x86/lib/usercopy_64.c:clear_user 0
free Func arch/x86/lib/usercopy_64.c:copy_user_handle_tail 0
free Func arch/x86/mm/extable.c:ex_handler_default 0
free Func arch/x86/mm/extable.c:fixup_exception 0
free Func arch/x86/mm/fault.c:__bad_area_nosemaphore 0
free Func arch/x86/mm/fault.c:__do_page_fault 0
free Func arch/x86/mm/fault.c:bad_area 0
free Func arch/x86/mm/fault.c:bad_area_access_error 0
free Func arch/x86/mm/fault.c:bad_area_nosemaphore 0
free Func arch/x86/mm/fault.c:dump_pagetable 0
free Func arch/x86/mm/fault.c:force_sig_info_fault 0
free Func arch/x86/mm/fault.c:is_prefetch 0
free Func arch/x86/mm/fault.c:mm_fault_error 0
free Func arch/x86/mm/fault.c:no_context 0
free Func arch/x86/mm/fault.c:trace_do_page_fault 0
free Func arch/x86/mm/gup.c:get_user_pages_fast 0
free Func arch/x86/mm/gup.c:gup_huge_pmd 0
free Func arch/x86/mm/gup.c:gup_pte_range 0
free Func arch/x86/mm/gup.c:gup_pud_range 0
free Func arch/x86/mm/hugetlbpage.c:hugetlb_get_unmapped_area 0
free Func arch/x86/mm/hugetlbpage.c:pmd_huge 0
free Func arch/x86/mm/hugetlbpage.c:pud_huge 0
free Func arch/x86/mm/init.c:pfn_range_is_mapped 0
free Func arch/x86/mm/init_64.c:fill_pmd 0
free Func arch/x86/mm/init_64.c:fill_pte 0
free Func arch/x86/mm/init_64.c:set_pte_vaddr 0
free Func arch/x86/mm/init_64.c:set_pte_vaddr_pud 0
free Func arch/x86/mm/mmap.c:arch_mmap_rnd 0
free Func arch/x86/mm/mmap.c:arch_pick_mmap_layout 0
free Func arch/x86/mm/mmap.c:arch_vma_name 0
free Func arch/x86/mm/mmap.c:stack_maxrandom_size 0
free Func arch/x86/mm/mpx.c:mpx_notify_unmap 0
free Func arch/x86/mm/pageattr.c:__change_page_attr_set_clr 0
free Func arch/x86/mm/pageattr.c:__cpa_flush_range 0
free Func arch/x86/mm/pageattr.c:__cpa_process_fault 0
free Func arch/x86/mm/pageattr.c:_lookup_address_cpa 0
free Func arch/x86/mm/pageattr.c:arch_report_meminfo 0
free Func arch/x86/mm/pageattr.c:change_page_attr_set_clr 0
free Func arch/x86/mm/pageattr.c:lookup_address_in_pgd 0
free Func arch/x86/mm/pageattr.c:set_memory_ro 0
free Func arch/x86/mm/pageattr.c:set_memory_rw 0
free Func arch/x86/mm/pat.c:lookup_memtype 0
free Func arch/x86/mm/pat.c:pagerange_is_ram_callback 0
free Func arch/x86/mm/pat.c:pat_pagerange_is_ram 0
free Func arch/x86/mm/pat.c:track_pfn_copy 0
free Func arch/x86/mm/pat.c:track_pfn_insert 0
free Func arch/x86/mm/pat.c:untrack_pfn 0
free Func arch/x86/mm/pgtable.c:___pmd_free_tlb 0
free Func arch/x86/mm/pgtable.c:___pte_free_tlb 0
free Func arch/x86/mm/pgtable.c:___pud_free_tlb 0
free Func arch/x86/mm/pgtable.c:__native_set_fixmap 0
free Func arch/x86/mm/pgtable.c:native_set_fixmap 0
free Func arch/x86/mm/pgtable.c:pgd_alloc 0
free Func arch/x86/mm/pgtable.c:pgd_free 0
free Func arch/x86/mm/pgtable.c:pmd_clear_huge 0
free Func arch/x86/mm/pgtable.c:pte_alloc_one 0
free Func arch/x86/mm/pgtable.c:pte_alloc_one_kernel 0
free Func arch/x86/mm/pgtable.c:ptep_clear_flush_young 0
free Func arch/x86/mm/pgtable.c:ptep_set_access_flags 0
free Func arch/x86/mm/pgtable.c:ptep_test_and_clear_young 0
free Func arch/x86/mm/pgtable.c:pud_clear_huge 0
free Func arch/x86/mm/physaddr.c:__virt_addr_valid 0
free Func arch/x86/mm/pkeys.c:__arch_override_mprotect_pkey 0
free Func arch/x86/mm/pkeys.c:__execute_only_pkey 0
free Func arch/x86/mm/pkeys.c:copy_init_pkru_to_fpregs 0
free Func arch/x86/mm/tlb.c:switch_mm 0
free Func arch/x86/mm/tlb.c:switch_mm_irqs_off 0
free Func arch/x86/net/bpf_jit_comp.c:bpf_int_jit_compile 0
free Func arch/x86/net/bpf_jit_comp.c:bpf_jit_compile 0
free Func arch/x86/net/bpf_jit_comp.c:bpf_jit_free 0
free Func arch/x86/pci/common.c:pci_read 0
free Func arch/x86/pci/common.c:raw_pci_read 0
free Func arch/x86/pci/direct.c:pci_conf1_read 0
free Func blk-cgroup.h:blkg_rwstat_read 0
free Func block/bio-integrity.c:bio_integrity_enabled 0
free Func block/bio.c:__bio_clone_fast 0
free Func block/bio.c:__bio_free 0
free Func block/bio.c:bio_add_page 0
free Func block/bio.c:bio_add_pc_page 0
free Func block/bio.c:bio_advance 0
free Func block/bio.c:bio_alloc_bioset 0
free Func block/bio.c:bio_chain 0
free Func block/bio.c:bio_check_pages_dirty 0
free Func block/bio.c:bio_clone_blkcg_association 0
free Func block/bio.c:bio_clone_fast 0
free Func block/bio.c:bio_copy_kern 0
free Func block/bio.c:bio_copy_kern_endio 0
free Func block/bio.c:bio_copy_kern_endio_read 0
free Func block/bio.c:bio_disassociate_task 0
free Func block/bio.c:bio_endio 0
free Func block/bio.c:bio_free 491084
free Func block/bio.c:bio_init 0
free Func block/bio.c:bio_iov_iter_get_pages 0
free Func block/bio.c:bio_phys_segments 0
free Func block/bio.c:bio_put 0
free Func block/bio.c:bio_set_pages_dirty 0
free Func block/bio.c:bio_split 0
free Func block/bio.c:bvec_alloc 0
free Func block/bio.c:bvec_free 1492360
free Func block/bio.c:submit_bio_wait 0
free Func block/bio.c:submit_bio_wait_endio 0
free Func block/blk-cgroup.c:__blkg_release_rcu 0
free Func block/blk-cgroup.c:blkcg_can_attach 0
free Func block/blk-cgroup.c:blkcg_css_alloc 0
free Func block/blk-cgroup.c:blkcg_css_free 28
free Func block/blk-cgroup.c:blkcg_css_offline 0
free Func block/blk-cgroup.c:blkcg_policy_enabled 0
free Func block/blk-cgroup.c:blkg_alloc 0
free Func block/blk-cgroup.c:blkg_create 0
free Func block/blk-cgroup.c:blkg_destroy 0
free Func block/blk-cgroup.c:blkg_free 27
free Func block/blk-cgroup.c:blkg_lookup_create 0
free Func block/blk-cgroup.c:blkg_lookup_slowpath 0
free Func block/blk-core.c:__blk_put_request 0
free Func block/blk-core.c:__blk_run_queue 0
free Func block/blk-core.c:__freed_request 0
free Func block/blk-core.c:alloc_request_struct 0
free Func block/blk-core.c:bio_attempt_back_merge 0
free Func block/blk-core.c:bio_attempt_front_merge 0
free Func block/blk-core.c:blk_account_io_completion 0
free Func block/blk-core.c:blk_account_io_done 0
free Func block/blk-core.c:blk_account_io_start 0
free Func block/blk-core.c:blk_attempt_plug_merge 0
free Func block/blk-core.c:blk_dequeue_request 0
free Func block/blk-core.c:blk_exit_rl 0
free Func block/blk-core.c:blk_finish_plug 0
free Func block/blk-core.c:blk_finish_request 0
free Func block/blk-core.c:blk_flush_plug_list 0
free Func block/blk-core.c:blk_get_backing_dev_info 0
free Func block/blk-core.c:blk_get_request 0
free Func block/blk-core.c:blk_init_rl 0
free Func block/blk-core.c:blk_peek_request 0
free Func block/blk-core.c:blk_plug_queued_count 0
free Func block/blk-core.c:blk_put_request 0
free Func block/blk-core.c:blk_queue_enter 0
free Func block/blk-core.c:blk_queue_exit 0
free Func block/blk-core.c:blk_queue_usage_counter_release 0
free Func block/blk-core.c:blk_rq_bio_prep 0
free Func block/blk-core.c:blk_rq_init 0
free Func block/blk-core.c:blk_rq_set_block_pc 0
free Func block/blk-core.c:blk_rq_timed_out_timer 0
free Func block/blk-core.c:blk_run_queue 0
free Func block/blk-core.c:blk_start_plug 0
free Func block/blk-core.c:blk_start_request 0
free Func block/blk-core.c:blk_update_request 0
free Func block/blk-core.c:free_request_struct 490839
free Func block/blk-core.c:freed_request 0
free Func block/blk-core.c:generic_make_request 0
free Func block/blk-core.c:generic_make_request_checks 0
free Func block/blk-core.c:get_request 0
free Func block/blk-core.c:init_request_from_bio 0
free Func block/blk-core.c:kblockd_schedule_delayed_work 0
free Func block/blk-core.c:kblockd_schedule_work_on 0
free Func block/blk-core.c:part_round_stats 0
free Func block/blk-core.c:submit_bio 0
free Func block/blk-exec.c:blk_end_sync_rq 0
free Func block/blk-exec.c:blk_execute_rq 0
free Func block/blk-exec.c:blk_execute_rq_nowait 0
free Func block/blk-flush.c:blk_flush_complete_seq 0
free Func block/blk-flush.c:blk_flush_queue_rq 0
free Func block/blk-flush.c:blk_insert_flush 0
free Func block/blk-flush.c:blkdev_issue_flush 0
free Func block/blk-flush.c:flush_end_io 0
free Func block/blk-flush.c:mq_flush_data_end_io 0
free Func block/blk-integrity.c:blk_integrity_merge_bio 0
free Func block/blk-ioc.c:create_task_io_context 0
free Func block/blk-ioc.c:exit_io_context 0
free Func block/blk-ioc.c:get_io_context 0
free Func block/blk-ioc.c:get_task_io_context 0
free Func block/blk-ioc.c:icq_free_icq_rcu 2998
free Func block/blk-ioc.c:ioc_create_icq 0
free Func block/blk-ioc.c:ioc_destroy_icq 0
free Func block/blk-ioc.c:ioc_lookup_icq 0
free Func block/blk-ioc.c:ioc_release_fn 2738
free Func block/blk-ioc.c:put_io_context 227033
free Func block/blk-ioc.c:put_io_context_active 0
free Func block/blk-lib.c:__blkdev_issue_discard 0
free Func block/blk-lib.c:blkdev_issue_discard 0
free Func block/blk-lib.c:blkdev_issue_zeroout 0
free Func block/blk-lib.c:next_bio 0
free Func block/blk-map.c:blk_rq_append_bio 0
free Func block/blk-map.c:blk_rq_map_kern 0
free Func block/blk-merge.c:__blk_recalc_rq_segments 0
free Func block/blk-merge.c:blk_queue_split 0
free Func block/blk-merge.c:blk_recount_segments 0
free Func block/blk-merge.c:blk_rq_map_sg 0
free Func block/blk-merge.c:blk_rq_merge_ok 0
free Func block/blk-merge.c:blk_try_merge 0
free Func block/blk-merge.c:ll_back_merge_fn 0
free Func block/blk-merge.c:ll_front_merge_fn 0
free Func block/blk-mq-tag.c:__bt_get 0
free Func block/blk-mq-tag.c:blk_mq_get_tag 0
free Func block/blk-mq-tag.c:blk_mq_put_tag 0
free Func block/blk-mq-tag.c:blk_mq_queue_tag_busy_iter 0
free Func block/blk-mq-tag.c:bt_get 0
free Func block/blk-mq-tag.c:bt_iter 0
free Func block/blk-mq.c:__blk_mq_alloc_request 0
free Func block/blk-mq.c:__blk_mq_complete_request 0
free Func block/blk-mq.c:__blk_mq_free_request 0
free Func block/blk-mq.c:__blk_mq_run_hw_queue 0
free Func block/blk-mq.c:blk_freeze_queue 0
free Func block/blk-mq.c:blk_mq_add_to_requeue_list 0
free Func block/blk-mq.c:blk_mq_check_expired 0
free Func block/blk-mq.c:blk_mq_complete_request 0
free Func block/blk-mq.c:blk_mq_dispatch_rq_list 0
free Func block/blk-mq.c:blk_mq_end_request 0
free Func block/blk-mq.c:blk_mq_flush_plug_list 0
free Func block/blk-mq.c:blk_mq_free_hctx_request 0
free Func block/blk-mq.c:blk_mq_free_request 0
free Func block/blk-mq.c:blk_mq_freeze_queue 0
free Func block/blk-mq.c:blk_mq_freeze_queue_start 0
free Func block/blk-mq.c:blk_mq_freeze_queue_wait 0
free Func block/blk-mq.c:blk_mq_hctx_mark_pending 0
free Func block/blk-mq.c:blk_mq_insert_request 0
free Func block/blk-mq.c:blk_mq_insert_requests 0
free Func block/blk-mq.c:blk_mq_map_request 0
free Func block/blk-mq.c:blk_mq_process_rq_list 0
free Func block/blk-mq.c:blk_mq_requeue_work 0
free Func block/blk-mq.c:blk_mq_run_hw_queue 0
free Func block/blk-mq.c:blk_mq_run_hw_queues 0
free Func block/blk-mq.c:blk_mq_run_work_fn 0
free Func block/blk-mq.c:blk_mq_start_request 0
free Func block/blk-mq.c:blk_mq_start_stopped_hw_queues 0
free Func block/blk-mq.c:blk_mq_timeout_work 0
free Func block/blk-mq.c:blk_mq_unfreeze_queue 0
free Func block/blk-mq.c:blk_sq_make_request 0
free Func block/blk-mq.c:plug_ctx_cmp 0
free Func block/blk-settings.c:blk_queue_max_discard_sectors 0
free Func block/blk-settings.c:blk_queue_write_cache 0
free Func block/blk-softirq.c:__blk_complete_request 0
free Func block/blk-softirq.c:blk_complete_request 0
free Func block/blk-softirq.c:blk_done_softirq 0
free Func block/blk-stat.c:blk_queue_stat_get 0
free Func block/blk-stat.c:blk_stat_add 0
free Func block/blk-stat.c:blk_stat_clear 0
free Func block/blk-stat.c:blk_stat_is_current 0
free Func block/blk-stat.c:blk_stat_set_issue_time 0
free Func block/blk-stat.c:blk_stat_sum 0
free Func block/blk-tag.c:blk_queue_end_tag 0
free Func block/blk-tag.c:blk_queue_start_tag 0
free Func block/blk-throttle.c:blk_throtl_bio 0
free Func block/blk-throttle.c:tg_update_has_rules 0
free Func block/blk-throttle.c:throtl_pd_alloc 0
free Func block/blk-throttle.c:throtl_pd_free 27
free Func block/blk-throttle.c:throtl_pd_init 0
free Func block/blk-throttle.c:throtl_pd_online 0
free Func block/blk-timeout.c:blk_add_timer 0
free Func block/blk-timeout.c:blk_delete_timer 0
free Func block/blk-timeout.c:blk_rq_timeout 0
free Func block/blk-timeout.c:blk_timeout_work 0
free Func block/blk-wbt.c:__wbt_done 0
free Func block/blk-wbt.c:calc_wb_limits 0
free Func block/blk-wbt.c:rwb_arm_timer 0
free Func block/blk-wbt.c:rwb_trace_step 0
free Func block/blk-wbt.c:rwb_wake_all 0
free Func block/blk-wbt.c:scale_down 0
free Func block/blk-wbt.c:scale_up 0
free Func block/blk-wbt.c:wb_timer_fn 0
free Func block/blk-wbt.c:wbt_done 0
free Func block/blk-wbt.c:wbt_issue 0
free Func block/blk-wbt.c:wbt_set_write_cache 0
free Func block/blk-wbt.c:wbt_wait 0
free Func block/bounce.c:blk_queue_bounce 0
free Func block/cfq-iosched.c:__cfq_set_weight 0
free Func block/cfq-iosched.c:cfq_cpd_alloc 0
free Func block/cfq-iosched.c:cfq_cpd_free 28
free Func block/cfq-iosched.c:cfq_cpd_init 0
free Func block/cfq-iosched.c:cfq_dispatch_requests 0
free Func block/cfq-iosched.c:cfq_exit_cfqq 0
free Func block/cfq-iosched.c:cfq_exit_icq 0
free Func block/cfq-iosched.c:cfq_get_queue 0
free Func block/cfq-iosched.c:cfq_init_icq 0
free Func block/cfq-iosched.c:cfq_init_prio_data 0
free Func block/cfq-iosched.c:cfq_may_queue 0
free Func block/cfq-iosched.c:cfq_put_cooperator 0
free Func block/cfq-iosched.c:cfq_put_queue 2920
free Func block/cfq-iosched.c:cfq_put_request 0
free Func block/cfq-iosched.c:cfq_set_request 0
free Func block/cfq-iosched.c:cfq_set_weight 0
free Func block/cfq-iosched.c:check_blkcg_changed 0
free Func block/elevator.c:__elv_add_request 0
free Func block/elevator.c:elv_completed_request 0
free Func block/elevator.c:elv_may_queue 0
free Func block/elevator.c:elv_put_request 0
free Func block/elevator.c:elv_set_request 0
free Func block/genhd.c:bdev_read_only 0
free Func block/genhd.c:blkdev_show 0
free Func block/genhd.c:block_devnode 0
free Func block/genhd.c:disk_block_events 0
free Func block/genhd.c:disk_check_events 0
free Func block/genhd.c:disk_events_poll_jiffies 0
free Func block/genhd.c:disk_events_workfn 0
free Func block/genhd.c:disk_flush_events 0
free Func block/genhd.c:disk_get_part 0
free Func block/genhd.c:disk_map_sector_rcu 0
free Func block/genhd.c:disk_part_iter_next 0
free Func block/genhd.c:disk_seqf_next 0
free Func block/genhd.c:disk_seqf_start 0
free Func block/genhd.c:disk_seqf_stop 460
free Func block/genhd.c:disk_unblock_events 0
free Func block/genhd.c:diskstats_open 0
free Func block/genhd.c:diskstats_show 0
free Func block/genhd.c:exact_lock 0
free Func block/genhd.c:exact_match 0
free Func block/genhd.c:get_disk 0
free Func block/genhd.c:get_gendisk 0
free Func block/genhd.c:partitions_open 0
free Func block/genhd.c:put_disk 0
free Func block/genhd.c:set_device_ro 0
free Func block/genhd.c:show_partition 0
free Func block/genhd.c:show_partition_start 0
free Func block/ioctl.c:__blkdev_reread_part 0
free Func block/ioctl.c:blk_ioctl_discard 0
free Func block/ioctl.c:blkdev_ioctl 0
free Func block/ioctl.c:blkdev_reread_part 0
free Func block/ioprio.c:SyS_ioprio_set 0
free Func block/ioprio.c:ioprio_best 0
free Func block/ioprio.c:set_task_ioprio 0
free Func block/partition-generic.c:bdevname 0
free Func block/partition-generic.c:disk_name 0
free Func block/partition-generic.c:part_uevent 0
free Func crypto/ablkcipher.c:crypto_ablkcipher_show 0
free Func crypto/aead.c:crypto_aead_show 0
free Func crypto/ahash.c:crypto_ahash_show 0
free Func crypto/akcipher.c:akcipher_register_instance 0
free Func crypto/akcipher.c:crypto_akcipher_exit_tfm 0
free Func crypto/akcipher.c:crypto_akcipher_init_tfm 0
free Func crypto/akcipher.c:crypto_akcipher_show 0
free Func crypto/akcipher.c:crypto_alloc_akcipher 0
free Func crypto/akcipher.c:crypto_grab_akcipher 0
free Func crypto/algapi.c:__crypto_lookup_template 0
free Func crypto/algapi.c:__crypto_register_alg 0
free Func crypto/algapi.c:crypto_alg_extsize 0
free Func crypto/algapi.c:crypto_alg_tested 0
free Func crypto/algapi.c:crypto_attr_alg_name 0
free Func crypto/algapi.c:crypto_check_alg 0
free Func crypto/algapi.c:crypto_get_attr_type 0
free Func crypto/algapi.c:crypto_grab_spawn 0
free Func crypto/algapi.c:crypto_init_spawn 0
free Func crypto/algapi.c:crypto_lookup_template 0
free Func crypto/algapi.c:crypto_register_instance 0
free Func crypto/algapi.c:crypto_remove_final 0
free Func crypto/algapi.c:crypto_spawn_alg 0
free Func crypto/algapi.c:crypto_spawn_tfm2 0
free Func crypto/algapi.c:crypto_wait_for_test 0
free Func crypto/algboss.c:cryptomgr_notify 0
free Func crypto/algboss.c:cryptomgr_probe 19
free Func crypto/algboss.c:cryptomgr_test 19
free Func crypto/api.c:__crypto_alg_lookup 0
free Func crypto/api.c:crypto_alg_lookup 0
free Func crypto/api.c:crypto_alg_mod_lookup 0
free Func crypto/api.c:crypto_alloc_tfm 0
free Func crypto/api.c:crypto_create_tfm 0
free Func crypto/api.c:crypto_destroy_tfm 0
free Func crypto/api.c:crypto_find_alg 0
free Func crypto/api.c:crypto_larval_alloc 0
free Func crypto/api.c:crypto_larval_destroy 38
free Func crypto/api.c:crypto_larval_kill 0
free Func crypto/api.c:crypto_larval_lookup 0
free Func crypto/api.c:crypto_larval_wait 0
free Func crypto/api.c:crypto_mod_get 0
free Func crypto/api.c:crypto_mod_put 0
free Func crypto/api.c:crypto_probing_notify 0
free Func crypto/asymmetric_keys/asymmetric_type.c:asymmetric_key_describe 0
free Func crypto/asymmetric_keys/asymmetric_type.c:asymmetric_key_free_kids 0
free Func crypto/asymmetric_keys/asymmetric_type.c:asymmetric_key_free_preparse 19
free Func crypto/asymmetric_keys/asymmetric_type.c:asymmetric_key_generate_id 0
free Func crypto/asymmetric_keys/asymmetric_type.c:asymmetric_key_id_same 0
free Func crypto/asymmetric_keys/asymmetric_type.c:asymmetric_key_preparse 0
free Func crypto/asymmetric_keys/public_key.c:public_key_describe 0
free Func crypto/asymmetric_keys/public_key.c:public_key_free 0
free Func crypto/asymmetric_keys/public_key.c:public_key_verify_signature 19
free Func crypto/asymmetric_keys/signature.c:public_key_signature_free 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_akid_note_kid 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_cert_parse 19
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_decode_time 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_extract_key_data 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_extract_name_segment 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_fabricate_name 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_free_certificate 57
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_OID 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_issuer 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_not_after 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_not_before 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_pkey_algo 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_serial 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_signature 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_subject 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_note_tbs_certificate 0
free Func crypto/asymmetric_keys/x509_cert_parser.c:x509_process_extension 0
free Func crypto/asymmetric_keys/x509_public_key.c:x509_check_for_self_signed 0
free Func crypto/asymmetric_keys/x509_public_key.c:x509_get_sig_params 19
free Func crypto/asymmetric_keys/x509_public_key.c:x509_key_preparse 0
free Func crypto/blkcipher.c:crypto_blkcipher_show 0
free Func crypto/proc.c:c_next 0
free Func crypto/proc.c:c_show 0
free Func crypto/proc.c:c_start 0
free Func crypto/proc.c:c_stop 0
free Func crypto/proc.c:crypto_info_open 0
free Func crypto/rng.c:crypto_rng_show 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_create 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_exit_tfm 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_get_max_size 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_init_tfm 0
free Func crypto/rsa-pkcs1pad.c:pkcs1pad_set_priv_key 0
